bench,match_tier,match_key,bit_index,nvidia_site_id,amd_site_id,intel_site_id,nvidia_result,amd_result,intel_result,nvidia_source,amd_source,intel_source,nvidia_site_class,amd_site_class,intel_site_class,nvidia_opcode,amd_opcode,intel_opcode,nvidia_type_kind,amd_type_kind,intel_type_kind,canonical_relpath,canonical_line
randomAccess,family_full,0f5454085771|xor|int|64|value|-1|1,4,22,145,98,SDC,,MASKED,nvidia:operand,,intel:float,result,result,base,xor,xor,xor,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|xor|int|64|value|-1|1,5,22,145,98,SDC,,MASKED,nvidia:operand,,intel:float,result,result,base,xor,xor,xor,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|xor|int|64|value|-1|1,6,22,145,98,SDC,,MASKED,nvidia:operand,,intel:float,result,result,base,xor,xor,xor,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|xor|int|64|value|-1|1,7,22,145,98,SDC,,MASKED,nvidia:operand,,intel:float,result,result,base,xor,xor,xor,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|xor|int|64|value|-1|1,8,22,145,98,SDC,,MASKED,nvidia:operand,,intel:float,result,result,base,xor,xor,xor,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|xor|int|64|value|-1|1,9,22,145,98,SDC,,MASKED,nvidia:operand,,intel:float,result,result,base,xor,xor,xor,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|xor|int|64|value|-1|1,10,22,145,98,SDC,,MASKED,nvidia:operand,,intel:float,result,result,base,xor,xor,xor,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|xor|int|64|value|-1|1,11,22,145,98,SDC,,MASKED,nvidia:operand,,intel:float,result,result,base,xor,xor,xor,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|xor|int|64|value|-1|1,12,22,145,98,SDC,,MASKED,nvidia:operand,,intel:float,result,result,base,xor,xor,xor,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|xor|int|64|value|-1|1,13,22,145,98,SDC,,MASKED,nvidia:operand,,intel:float,result,result,base,xor,xor,xor,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|xor|int|64|value|-1|1,14,22,145,98,SDC,,MASKED,nvidia:operand,,intel:float,result,result,base,xor,xor,xor,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|xor|int|64|value|-1|1,15,22,145,98,SDC,,MASKED,nvidia:operand,,intel:float,result,result,base,xor,xor,xor,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|xor|int|64|value|-1|1,16,22,145,98,SDC,,MASKED,nvidia:operand,,intel:float,result,result,base,xor,xor,xor,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|xor|int|64|value|-1|1,17,22,145,98,SDC,,MASKED,nvidia:operand,,intel:float,result,result,base,xor,xor,xor,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|xor|int|64|value|-1|1,18,22,145,98,SDC,,MASKED,nvidia:operand,,intel:float,result,result,base,xor,xor,xor,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|xor|int|64|value|-1|1,19,22,145,98,SDC,,MASKED,nvidia:operand,,intel:float,result,result,base,xor,xor,xor,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|xor|int|64|value|-1|1,20,22,145,98,SDC,,MASKED,nvidia:operand,,intel:float,result,result,base,xor,xor,xor,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,0,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,1,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,2,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,3,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,4,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,5,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,6,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,7,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,8,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,9,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,10,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,11,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,12,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,13,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,14,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,15,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,16,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,17,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,18,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,19,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,20,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,28,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,29,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,30,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,31,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,32,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,33,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,34,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,35,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,36,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,37,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,38,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,39,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,40,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,41,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,42,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,43,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,44,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,45,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,46,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,47,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,48,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,49,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,50,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,51,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,52,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,53,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,54,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,55,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,56,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,57,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,58,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,59,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,60,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,61,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,62,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,0f5454085771|zext|int|64|value|-1|1,63,20,141,96,MASKED,,SDC,nvidia:float,,intel:float,result,result,base,zext,zext,zext,int,int,int,main.src,temp = (temp << 1) ^ ((s64Int) temp < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,0,71,249,147,SDC,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,1,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,2,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,3,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,4,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,5,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,6,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,7,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,8,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,9,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,10,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,11,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,12,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,13,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,14,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,15,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,16,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,17,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,18,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,19,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,20,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,21,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,22,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,23,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,24,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,25,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,26,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,27,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,28,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,29,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,30,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,31,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,32,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,33,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,34,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
randomAccess,family_full,23c438b7c12e|icmp|int|1|value|-1|13,35,71,249,147,DUE,,MASKED,nvidia:float,,intel:operand,result,result,base,icmp,icmp,icmp,int,int,int,main.src,ran = (ran << 1) ^ ((s64Int) ran < 0 ? POLY : 0);
